Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 125)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 125)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 125)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 125)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(391, 125)","(438, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 62)","(375, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(406, 156)","(422, 125)","(391, 125)","(438, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(406, 156)","(422, 125)","(391, 125)","(438, 177)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(406, 156)","(422, 125)","(391, 125)","(438, 177)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(406, 156)","(422, 125)","(406, 125)","(438, 177)","(438, 135)","(360, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(406, 156)","(422, 125)","(391, 125)","(438, 177)","(438, 135)","(344, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(406, 156)","(422, 125)","(391, 125)","(438, 177)","(438, 135)","(344, 219)","(344, 302)","(328, 386)","(375, 229)","(406, 302)","(406, 375)","(375, 177)"
"(391, 73)","(391, 114)","(360, 135)","(406, 156)","(422, 125)","(391, 135)","(438, 177)","(438, 135)","(344, 219)","(344, 302)","(328, 386)","(375, 229)","(406, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 125)","(360, 135)","(406, 156)","(422, 125)","(391, 135)","(438, 177)","(438, 135)","(344, 229)","(344, 302)","(328, 386)","(375, 229)","(406, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 125)","(360, 135)","(406, 156)","(422, 125)","(391, 135)","(438, 177)","(422, 135)","(344, 229)","(344, 302)","(328, 386)","(375, 229)","(406, 302)","(406, 375)","(375, 187)"
"(391, 83)","(375, 125)","(360, 146)","(406, 166)","(422, 135)","(391, 135)","(438, 177)","(438, 146)","(344, 229)","(344, 302)","(328, 386)","(375, 240)","(406, 302)","(406, 375)","(375, 187)"
"(391, 83)","(391, 125)","(360, 146)","(406, 166)","(422, 135)","(391, 146)","(438, 177)","(438, 146)","(344, 240)","(344, 302)","(328, 386)","(375, 240)","(406, 302)","(406, 375)","(360, 187)"
"(391, 83)","(391, 125)","(360, 146)","(406, 177)","(422, 135)","(391, 146)","(438, 187)","(422, 135)","(328, 240)","(344, 302)","(328, 386)","(360, 240)","(406, 302)","(406, 375)","(360, 187)"
"(391, 83)","(391, 135)","(360, 146)","(406, 177)","(422, 135)","(391, 146)","(438, 187)",,"(328, 240)","(344, 302)","(328, 386)","(360, 240)","(406, 302)","(406, 375)","(360, 198)"
"(391, 93)","(391, 146)","(360, 156)","(422, 187)","(422, 146)","(391, 156)","(438, 198)","(438, 146)","(328, 240)","(344, 302)","(328, 386)","(360, 250)","(406, 302)","(406, 375)","(360, 198)"
"(391, 93)","(391, 146)","(360, 156)","(422, 187)","(422, 146)","(391, 156)","(438, 198)","(438, 156)","(328, 250)","(344, 302)","(328, 386)","(360, 250)","(406, 302)","(406, 375)","(360, 208)"
"(391, 104)","(391, 146)","(360, 166)","(422, 198)","(422, 156)","(406, 166)","(438, 208)","(438, 156)","(328, 250)","(344, 302)","(328, 386)","(360, 250)","(406, 302)","(406, 375)","(360, 208)"
"(391, 104)","(391, 156)","(360, 166)","(422, 198)","(422, 156)","(391, 166)","(438, 208)","(438, 156)","(328, 250)","(344, 302)","(328, 386)","(360, 260)","(406, 302)","(406, 375)","(360, 208)"
"(391, 114)","(391, 156)","(360, 177)","(438, 208)","(438, 166)","(391, 177)","(438, 219)","(438, 166)","(328, 250)","(344, 302)","(328, 386)","(360, 260)","(406, 302)","(406, 375)","(360, 219)"
"(391, 114)","(391, 166)","(360, 177)","(422, 208)","(438, 166)","(391, 177)","(438, 219)","(438, 166)","(328, 260)","(344, 302)","(328, 386)","(360, 260)","(406, 302)","(406, 375)","(360, 219)"
"(391, 114)","(391, 166)","(360, 187)","(438, 219)","(422, 166)","(391, 177)","(438, 229)","(438, 177)","(313, 260)","(344, 313)","(328, 386)","(360, 271)","(406, 302)","(406, 375)","(360, 229)"
"(391, 125)","(391, 177)","(360, 187)","(422, 219)","(438, 177)","(406, 187)","(438, 229)","(438, 177)","(313, 271)","(344, 302)","(328, 386)","(360, 271)","(406, 302)","(406, 375)","(360, 229)"
"(391, 125)","(391, 177)","(360, 198)","(422, 229)","(422, 177)","(391, 187)","(438, 229)","(438, 187)","(313, 271)","(344, 302)","(328, 386)","(360, 281)","(406, 302)","(406, 375)","(360, 229)"
"(391, 135)","(391, 177)","(360, 198)","(422, 229)","(422, 187)","(391, 198)","(438, 240)","(438, 187)","(313, 271)","(344, 302)","(328, 386)","(360, 281)","(406, 302)","(406, 375)","(360, 240)"
"(391, 135)","(391, 187)","(360, 198)","(422, 229)","(422, 187)","(391, 198)","(438, 240)","(422, 198)","(313, 281)","(344, 302)","(328, 386)","(360, 281)","(422, 302)","(406, 375)","(360, 240)"
"(391, 135)","(391, 187)","(360, 208)","(422, 240)","(422, 198)","(391, 208)","(438, 240)","(422, 198)","(313, 281)","(344, 302)","(328, 396)","(360, 281)","(422, 313)","(406, 375)","(360, 250)"
"(391, 146)","(391, 198)","(360, 208)","(422, 240)","(422, 198)","(391, 208)","(438, 250)","(438, 198)","(313, 292)","(344, 302)","(328, 396)","(360, 292)","(422, 313)","(406, 375)","(360, 250)"
"(391, 146)","(391, 198)","(360, 208)","(422, 240)","(422, 198)","(391, 208)","(438, 250)","(422, 208)","(313, 292)","(344, 302)","(328, 396)","(360, 292)","(422, 313)","(406, 375)","(360, 250)"
"(391, 156)","(391, 198)","(360, 219)","(422, 250)","(422, 208)","(406, 208)","(438, 250)","(422, 208)","(313, 292)","(344, 302)","(328, 386)","(360, 292)","(422, 313)","(406, 375)","(360, 260)"
"(391, 156)","(391, 198)","(360, 219)","(422, 250)","(422, 208)","(391, 219)","(438, 260)","(422, 208)","(313, 302)","(360, 302)","(328, 386)","(360, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 156)","(391, 208)","(360, 219)","(406, 250)","(422, 208)","(391, 219)","(422, 260)","(422, 208)","(313, 302)","(360, 302)","(328, 386)","(360, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 156)","(391, 208)","(360, 219)","(422, 250)","(422, 208)","(406, 219)","(438, 260)","(422, 208)","(313, 302)","(360, 302)","(328, 386)","(360, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 219)","(422, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(422, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(406, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(406, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(406, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(406, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(406, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(406, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(406, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(406, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(422, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 166)","(391, 208)","(360, 229)","(422, 260)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(375, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 156)","(391, 208)","(360, 219)","(406, 250)","(422, 219)","(406, 219)","(438, 260)","(422, 219)","(313, 302)","(360, 302)","(328, 386)","(360, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 156)","(391, 208)","(360, 219)","(422, 250)","(422, 208)","(406, 219)","(438, 260)","(422, 208)","(313, 302)","(360, 302)","(328, 386)","(360, 302)","(422, 313)","(406, 375)","(360, 260)"
"(391, 156)","(391, 198)","(360, 219)","(422, 250)","(422, 208)","(391, 219)","(438, 250)","(422, 208)","(313, 292)","(360, 313)","(328, 386)","(360, 292)","(422, 313)","(406, 375)","(360, 260)"
"(391, 146)","(391, 198)","(360, 219)","(422, 250)","(422, 208)","(391, 219)","(438, 250)","(422, 208)","(313, 292)","(360, 313)","(328, 386)","(360, 292)","(422, 313)","(406, 375)","(360, 260)"
"(391, 146)","(375, 198)","(360, 208)","(422, 240)","(422, 198)","(391, 208)","(438, 250)","(422, 208)","(313, 292)","(360, 313)","(328, 386)","(344, 292)","(422, 313)","(406, 375)","(360, 250)"
"(391, 135)","(391, 187)","(360, 208)","(422, 240)","(422, 198)","(391, 208)","(438, 250)","(422, 198)","(313, 292)","(360, 313)","(328, 386)","(360, 292)","(422, 313)","(406, 375)","(360, 250)"
"(391, 135)","(391, 187)","(360, 198)","(422, 240)","(422, 198)","(391, 198)","(438, 240)","(422, 198)","(328, 281)","(360, 313)","(328, 386)","(360, 281)","(422, 313)","(406, 375)","(360, 240)"
"(391, 135)","(375, 177)","(360, 198)","(406, 229)","(422, 187)","(391, 198)","(422, 240)","(422, 187)","(328, 281)","(360, 313)","(328, 386)","(360, 281)","(422, 313)","(406, 375)","(360, 240)"
"(391, 125)","(375, 177)","(360, 187)","(422, 229)","(422, 177)","(391, 187)","(438, 229)","(422, 187)","(328, 271)","(360, 313)","(328, 386)","(360, 271)","(422, 313)","(406, 375)","(360, 229)"
"(391, 114)","(375, 166)","(360, 187)","(422, 219)","(422, 177)","(391, 177)","(422, 229)","(422, 177)","(328, 260)","(360, 313)","(328, 386)","(360, 271)","(422, 313)","(406, 375)","(360, 229)"
"(391, 114)","(375, 166)","(360, 177)","(406, 208)","(422, 166)","(391, 177)","(422, 219)","(422, 166)","(328, 260)","(360, 313)","(328, 386)","(360, 260)","(422, 313)","(406, 375)","(360, 219)"
"(391, 104)","(375, 156)","(360, 166)","(422, 208)","(422, 166)","(391, 166)","(438, 219)","(422, 166)","(328, 260)","(360, 313)","(328, 386)","(360, 260)","(422, 313)","(406, 375)","(360, 219)"
"(391, 104)","(375, 146)","(360, 166)","(406, 198)","(422, 166)","(391, 166)","(422, 208)","(422, 156)","(328, 250)","(360, 313)","(328, 386)","(360, 250)","(422, 313)","(406, 375)","(360, 208)"
"(391, 93)","(375, 146)","(360, 156)","(406, 198)","(422, 156)","(391, 156)","(422, 198)","(422, 156)","(328, 250)","(360, 313)","(328, 386)","(360, 250)","(406, 302)","(406, 375)","(360, 208)"
"(391, 93)","(375, 135)","(360, 156)","(391, 187)","(422, 156)","(391, 156)","(422, 187)","(422, 156)","(328, 240)","(360, 313)","(328, 386)","(375, 250)","(406, 302)","(406, 375)","(360, 198)"
"(391, 83)","(375, 135)","(360, 146)","(406, 187)","(422, 146)","(391, 146)","(422, 187)","(438, 156)","(344, 240)","(360, 302)","(328, 386)","(375, 240)","(406, 302)","(406, 375)","(360, 198)"
"(391, 83)","(375, 135)","(360, 146)","(406, 177)","(422, 146)","(391, 146)","(422, 187)","(438, 156)","(344, 240)","(360, 302)","(328, 386)","(375, 240)","(406, 302)","(406, 375)","(360, 187)"
"(391, 83)","(375, 125)","(360, 146)","(406, 166)","(422, 135)","(391, 146)","(422, 187)","(422, 146)","(344, 229)","(344, 302)","(328, 386)","(375, 240)","(406, 302)","(406, 375)","(360, 187)"
"(391, 83)","(375, 125)","(360, 135)","(391, 166)","(422, 135)","(391, 135)","(422, 177)","(438, 146)","(344, 229)","(344, 302)","(328, 386)","(375, 229)","(406, 302)","(406, 375)","(360, 187)"
"(391, 73)","(375, 125)","(360, 135)","(391, 166)","(422, 135)","(391, 135)","(438, 177)","(422, 135)","(344, 229)","(344, 302)","(328, 386)","(375, 229)","(406, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 125)","(360, 135)","(391, 166)","(422, 135)","(391, 135)","(422, 177)","(422, 135)","(344, 229)","(344, 302)","(328, 386)","(375, 229)","(406, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(391, 166)","(422, 135)","(391, 135)","(422, 177)","(422, 135)","(344, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(391, 166)","(422, 135)","(391, 135)","(422, 177)","(422, 135)","(344, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(391, 166)","(422, 135)","(391, 135)","(422, 177)","(422, 135)","(344, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(391, 166)","(422, 135)","(391, 135)","(422, 177)","(422, 135)","(360, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(391, 166)","(422, 135)","(391, 135)","(422, 177)","(422, 135)","(360, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(391, 73)","(375, 114)","(360, 135)","(391, 166)","(422, 125)","(391, 135)","(422, 177)","(438, 135)","(360, 219)","(344, 302)","(328, 396)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(360, 135)","(391, 166)","(422, 125)","(391, 135)","(422, 177)","(422, 135)","(360, 219)","(344, 302)","(328, 386)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(360, 135)","(391, 166)","(422, 125)","(391, 135)","(422, 177)","(422, 135)","(360, 219)","(344, 302)","(328, 396)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(360, 135)","(391, 156)","(422, 125)","(391, 135)","(422, 177)","(422, 135)","(360, 219)","(344, 302)","(328, 396)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(360, 135)","(391, 156)","(422, 125)","(391, 135)","(422, 166)","(422, 135)","(360, 219)","(344, 302)","(328, 396)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(360, 135)","(391, 156)","(422, 125)","(391, 135)","(422, 166)","(422, 135)","(360, 219)","(344, 302)","(328, 396)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(360, 135)","(391, 156)","(422, 125)","(391, 135)","(422, 166)","(422, 135)","(360, 219)","(344, 302)","(328, 396)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(344, 135)","(391, 146)","(422, 125)","(391, 135)","(422, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 396)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(344, 135)","(391, 146)","(422, 125)","(391, 135)","(438, 166)","(438, 135)","(360, 219)","(344, 302)","(328, 396)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(344, 135)","(391, 146)","(422, 125)","(406, 135)","(438, 166)","(453, 146)","(360, 219)","(344, 302)","(328, 396)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(344, 135)","(391, 146)","(438, 125)","(391, 135)","(438, 166)","(453, 156)","(360, 219)","(344, 302)","(328, 396)","(375, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(344, 135)","(391, 146)","(422, 125)","(391, 135)","(422, 166)","(453, 166)","(360, 219)","(344, 302)","(328, 396)","(391, 219)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(344, 135)","(391, 146)","(438, 125)","(391, 135)","(406, 156)","(406, 156)","(360, 219)","(344, 302)","(328, 396)","(391, 229)","(391, 302)","(406, 375)","(375, 177)"
"(375, 73)","(375, 114)","(344, 135)","(391, 156)","(422, 135)","(391, 135)","(406, 166)","(422, 156)","(360, 219)","(344, 302)","(328, 396)","(391, 229)","(391, 302)","(406, 375)","(375, 177)"
